detector,material,defect_folder,image_path,status,detection_score,detected,false_positive,error
touching,latex,spotting,datasets\latex\spotting\latex_spotting_2.jpeg,success,0.5154092633859952,True,True,
touching,latex,spotting,datasets\latex\spotting\latex_spotting_3.jpeg,success,0.5019091419380086,True,True,
touching,latex,stain,datasets\latex\stain\latex_stain_1.jpeg,success,0.5217006345946542,True,True,
touching,latex,stain,datasets\latex\stain\latex_stain_2.jpeg,success,0.5498600251736647,True,True,
touching,latex,tearing,datasets\latex\tearing\latex_tearing_1.jpg,success,0.54,False,False,
touching,latex,tearing,datasets\latex\tearing\latex_tearing_2.jpg,success,0.5201471136989845,False,False,
touching,latex,tearing_fingertip,datasets\latex\tearing_fingertip\latex_tearing_fingertip_1.jpg,success,0.524589885184396,False,False,
touching,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_1.png,success,0.43862939810242474,False,False,
touching,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_2.png,success,0.41723736018259333,False,False,
touching,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_1.jpeg,success,0.43,False,False,
touching,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_2.jpeg,success,0.767115109207918,True,True,
touching,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_3.jpeg,success,0.8194,True,True,
touching,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_1.jpg,success,0.7221860651581812,True,True,
touching,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_2.jpg,success,0.527,True,True,
touching,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_1.png,success,0.5346014236495052,True,True,
touching,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_2.png,success,0.24939999999999998,False,False,
touching,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_1.jpeg,success,0.9169822887843916,True,True,
touching,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_2.jpeg,success,0.9952765313063204,True,True,
touching,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_1.jpeg,success,0.962375,True,True,
touching,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_2.jpeg,success,0.24939999999999998,False,False,
touching,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_1.jpeg,success,0.5266168081227109,True,True,
touching,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_2.jpeg,success,0.5118629753012938,True,True,
touching,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_3.jpeg,success,0.559724904925174,True,True,
touching,nitrile,stain,datasets\nitrile\stain\nitrile_stain_1.jpeg,success,0.527,True,True,
touching,nitrile,stain,datasets\nitrile\stain\nitrile_stain_2.jpeg,success,0.4880357368143141,False,False,
touching,nitrile,stain,datasets\nitrile\stain\nitrile_stain_3.jpeg,success,0.527,True,True,
touching,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_1.jpg,success,0.3159569460258971,False,False,
touching,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_2.jpg,success,0.527,True,True,
touching,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_1.jpg,success,0.515339988434655,False,False,
touching,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_2.jpg,success,0.24939999999999998,False,False,
touching,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_3.jpg,success,0.5251882424798974,False,False,
